Timestamp              | Testing Server   | Dj Lhr Server   | Dj Vehari Server   | Dj Kasur Server   | Gujrat Server   | Jehlum Server   | Woman Jail Server   | Dj Multan Server   | Dj Khanewal Server   | Dj Rajanpur Server   | Dj Rymyarkhan Server   | Dj Layyah Server   | Dj Muzafarghar Server   | Dj Jhang Server   | Dj Bhakkhar Server   | Dj Bhawalnaggar Server   | Dj Shahpur Server   | Dj Lodhara Server   | Dj Mandibhawaldin Server   | Dj Okara Server   | Dj Narrowal Server   | Dj Pakpattan Server   | Dj Sarghodha Server   | Dj Hafizabad Server   | Dj T.T.Singh Server   | Dj Attock Server   | Cj Rawalpindi Server   | Cj Lhr Server   | Cj D.G.Khan Server   | Cj Mainwali Server   | B.J Fasilabad Server   | B.J Bhawalpur Server   | Sub.J Shujabad Server   | Sub.J Chakwal Server   | F3Rgh Server   | Message
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Offline
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Lodhara Server became unreachable.
2025-04-09 10:58:59   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Online
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Offline
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Rajanpur Server became unreachable.
2025-04-09 10:58:59   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Offline
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Online
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Offline
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Khanewal Server became reachable.
2025-04-09 10:58:59   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Online
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Offline
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Multan Server became reachable.
2025-04-09 10:59:04   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Online
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Offline
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Lhr Server became unreachable.
2025-04-09 10:59:09   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Online
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Offline
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Sub.J Shujabad Server became unreachable.
2025-04-09 10:59:11   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Online
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| B.J Fasilabad Server became reachable.
2025-04-09 10:59:13   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Online
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Cj Mainwali Server became unreachable.
2025-04-09 10:59:15   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Online
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Bhawalnaggar Server became unreachable.
2025-04-09 10:59:29   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Offline
Dj Hafizabad: Offline
Dj T.T.Singh: Offline
Dj Attock: Offline
Cj Rawalpindi: Offline
Cj Lhr: Offline
Cj D.G.Khan: Offline
Cj Mainwali: Offline
B.J Fasilabad: Offline
B.J Bhawalpur: Offline
Sub.J Shujabad: Offline
Sub.J Chakwal: Offline
F3Rgh: Offline| Log Section Initialized.
2025-04-09 11:00:07   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Offline
Dj Hafizabad: Offline
Dj T.T.Singh: Offline
Dj Attock: Offline
Cj Rawalpindi: Offline
Cj Lhr: Offline
Cj D.G.Khan: Offline
Cj Mainwali: Offline
B.J Fasilabad: Offline
B.J Bhawalpur: Offline
Sub.J Shujabad: Offline
Sub.J Chakwal: Offline
F3Rgh: Offline| Log Section Initialized.
2025-04-09 11:00:14   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Offline
Dj Hafizabad: Offline
Dj T.T.Singh: Offline
Dj Attock: Offline
Cj Rawalpindi: Offline
Cj Lhr: Offline
Cj D.G.Khan: Offline
Cj Mainwali: Offline
B.J Fasilabad: Offline
B.J Bhawalpur: Offline
Sub.J Shujabad: Offline
Sub.J Chakwal: Offline
F3Rgh: Online| F3Rgh Server became reachable.
2025-04-09 11:00:14   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Offline
Dj Hafizabad: Offline
Dj T.T.Singh: Offline
Dj Attock: Offline
Cj Rawalpindi: Offline
Cj Lhr: Offline
Cj D.G.Khan: Offline
Cj Mainwali: Offline
B.J Fasilabad: Offline
B.J Bhawalpur: Offline
Sub.J Shujabad: Offline
Sub.J Chakwal: Online
F3Rgh: Online| Sub.J Chakwal Server became reachable.
2025-04-09 11:00:14   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Offline
Dj Hafizabad: Offline
Dj T.T.Singh: Offline
Dj Attock: Offline
Cj Rawalpindi: Offline
Cj Lhr: Offline
Cj D.G.Khan: Offline
Cj Mainwali: Offline
B.J Fasilabad: Offline
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Sub.J Shujabad Server became reachable.
2025-04-09 11:00:16   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Offline
Dj Hafizabad: Offline
Dj T.T.Singh: Offline
Dj Attock: Offline
Cj Rawalpindi: Offline
Cj Lhr: Offline
Cj D.G.Khan: Offline
Cj Mainwali: Offline
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| B.J Fasilabad Server became reachable.
2025-04-09 11:00:16   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Offline
Dj Hafizabad: Offline
Dj T.T.Singh: Offline
Dj Attock: Offline
Cj Rawalpindi: Offline
Cj Lhr: Offline
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Cj Mainwali Server became reachable.
2025-04-09 11:00:18   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Offline
Dj Hafizabad: Offline
Dj T.T.Singh: Offline
Dj Attock: Offline
Cj Rawalpindi: Offline
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Cj Lhr Server became reachable.
2025-04-09 11:00:18   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Offline
Dj Hafizabad: Offline
Dj T.T.Singh: Offline
Dj Attock: Offline
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Cj Rawalpindi Server became reachable.
2025-04-09 11:00:18   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Offline
Dj Hafizabad: Offline
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Attock Server became reachable.
2025-04-09 11:00:20   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Offline
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Hafizabad Server became reachable.
2025-04-09 11:00:20   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Sarghodha Server became reachable.
2025-04-09 11:00:25   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Online
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Okara Server became reachable.
2025-04-09 11:00:25   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Mandibhawaldin Server became reachable.
2025-04-09 11:00:27   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Shahpur Server became reachable.
2025-04-09 11:00:27   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Bhawalnaggar Server became reachable.
2025-04-09 11:00:29   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Jhang Server became reachable.
2025-04-09 11:00:29   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Muzafarghar Server became reachable.
2025-04-09 11:00:29   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Layyah Server became reachable.
2025-04-09 11:00:29   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Offline
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Rymyarkhan Server became reachable.
2025-04-09 11:00:29   | Testing: Offline
Dj Lhr: Offline
